GENE	TP	FP	FN	P	R
ENSG00000199598	0	0	0	0	0
ENSG00000265841	0	0	0	0	0
ENSG00000198912	730	12	28	0.984	0.963
ENSG00000132383	141	703	9	0.167	0.94
ENSG00000116299	1250	308	44	0.802	0.966
ENSG00000070540	1042	270	50	0.794	0.954
ENSG00000252462	0	0	0	0	0
ENSG00000143457	565	147	15	0.794	0.974
ENSG00000267426	88	1273	2	0.065	0.978
ENSG00000158764	139	20	3	0.874	0.979
ENSG00000233099	12	0	0	1.0	1.0
ENSG00000174977	8	0	0	1.0	1.0
ENSG00000264773	0	0	0	0	0
ENSG00000230946	49	0	1	1.0	0.98
ENSG00000154639	312	172	14	0.645	0.957
ENSG00000143257	6691	1287	307	0.839	0.956
ENSG00000184166	14	3	0	0.824	1.0
ENSG00000196505	2606	22	94	0.992	0.965
ENSG00000276216	0	2	0	0.0	0
ENSG00000171401	419	0	13	1.0	0.97
ENSG00000265254	0	207	0	0.0	0
ENSG00000210709	20	0	0	1.0	1.0
ENSG00000237954	48	6	2	0.889	0.96
ENSG00000263004	0	44	0	0.0	0
ENSG00000233018	0	0	0	0	0
ENSG00000159131	5359	82	243	0.985	0.957
ENSG00000108551	5482	0	126	1.0	0.978
ENSG00000263956	92	7238	4	0.013	0.958
ENSG00000270936	0	0	0	0	0
ENSG00000264881	0	0	0	0	0
ENSG00000121067	2378	253	102	0.904	0.959
ENSG00000197532	1683	0	31	1.0	0.982
ENSG00000266711	0	0	0	0	0
ENSG00000109072	0	212	0	0.0	0
ENSG00000238084	0	42	0	0.0	0
ENSG00000229486	0	4	0	0.0	0
ENSG00000264314	18	0	2	1.0	0.9
ENSG00000231877	2	89	0	0.022	1.0
ENSG00000235750	1871	23	37	0.988	0.981
ENSG00000266433	4303	12	249	0.997	0.945
ENSG00000223125	0	0	0	0	0
ENSG00000137970	0	1	0	0.0	0
ENSG00000274248	0	0	0	0	0
ENSG00000239106	0	0	0	0	0
ENSG00000228560	0	1128	0	0.0	0
ENSG00000285829	0	13	0	0.0	0
ENSG00000278099	0	0	0	0	0
ENSG00000264067	164	138	2	0.543	0.988
ENSG00000253730	0	5	0	0.0	0
ENSG00000226849	93	2	1	0.979	0.989
ENSG00000226835	2774	72	104	0.975	0.964
ENSG00000260027	48	374	0	0.114	1.0
ENSG00000262633	0	41946	0	0.0	0
ENSG00000276110	114	0	2	1.0	0.983
ENSG00000278546	20	0	0	1.0	1.0
ENSG00000234083	0	48	0	0.0	0
ENSG00000228013	659	195	11	0.772	0.984
ENSG00000283572	0	0	0	0	0
ENSG00000273058	0	0	0	0	0
ENSG00000227919	148	208	4	0.416	0.974
ENSG00000285867	0	40	0	0.0	0
ENSG00000237934	2	0	0	1.0	1.0
ENSG00000234593	3684	71	82	0.981	0.978
ENSG00000227456	350	18	14	0.951	0.962
ENSG00000222457	0	0	0	0	0
ENSG00000206618	0	1	0	0.0	0
ENSG00000117650	26	14	0	0.65	1.0
ENSG00000205622	3858	916	128	0.808	0.968
ENSG00000285930	0	3	0	0.0	0
ENSG00000212610	0	0	0	0	0
ENSG00000122483	4549	616	209	0.881	0.956
ENSG00000253148	0	24	0	0.0	0
ENSG00000280778	96	794	4	0.108	0.96
ENSG00000284653	4	35	0	0.103	1.0
ENSG00000252283	0	0	0	0	0
ENSG00000197454	132	10	2	0.93	0.985
ENSG00000278684	6	0	0	1.0	1.0
ENSG00000167281	98	236	4	0.293	0.961
ENSG00000162702	798	0	20	1.0	0.976
ENSG00000142606	144	3441	6	0.04	0.96
ENSG00000141371	506	357	26	0.586	0.951
ENSG00000235887	4	19	0	0.174	1.0
ENSG00000207941	12	0	0	1.0	1.0
ENSG00000194297	0	0	0	0	0
ENSG00000120094	0	0	0	0	0
ENSG00000263887	0	963	0	0.0	0
ENSG00000212195	0	0	0	0	0
ENSG00000280172	0	5	0	0.0	0
ENSG00000207340	16	0	0	1.0	1.0
ENSG00000238759	2	0	0	1.0	1.0
ENSG00000143125	0	0	0	0	0
ENSG00000188610	480	706	16	0.405	0.968
ENSG00000212149	49	0	1	1.0	0.98
ENSG00000228536	3104	69	130	0.978	0.96
ENSG00000006555	25	19	1	0.568	0.962
ENSG00000270994	45	0	1	1.0	0.978
ENSG00000249209	0	10972	0	0.0	0
ENSG00000284055	0	203	0	0.0	0
ENSG00000264488	0	14	0	0.0	0
ENSG00000248883	125	0	3	1.0	0.977
ENSG00000092847	5640	126	180	0.978	0.969
ENSG00000236601	11115	204	269	0.982	0.976
ENSG00000157330	283	7	9	0.976	0.969
ENSG00000236804	6	0	0	1.0	1.0
ENSG00000134253	1597	11	35	0.993	0.979
ENSG00000203710	912	641	28	0.587	0.97
ENSG00000198854	0	0	0	0	0
ENSG00000278591	0	150	0	0.0	0
ENSG00000109047	315	16	13	0.952	0.96
ENSG00000227527	2676	5	70	0.998	0.975
ENSG00000179859	163	3	3	0.982	0.982
ENSG00000261196	2	0	0	1.0	1.0
ENSG00000116459	123	159	7	0.436	0.946
ENSG00000270379	1502	99	98	0.938	0.939
ENSG00000236618	11	64	1	0.147	0.917
ENSG00000091640	322	41	14	0.887	0.958
ENSG00000264419	0	0	0	0	0
ENSG00000265739	0	9	0	0.0	0
ENSG00000134207	5555	14	145	0.997	0.975
ENSG00000234807	565	735	15	0.435	0.974
ENSG00000224649	0	5	0	0.0	0
ENSG00000267002	5377	289	99	0.949	0.982
ENSG00000125458	1315	12	41	0.991	0.97
ENSG00000227212	0	59	0	0.0	0
ENSG00000184588	1363	599	77	0.695	0.947
ENSG00000287513	0	0	0	0	0
ENSG00000271486	0	0	0	0	0
ENSG00000238139	0	0	0	0	0
ENSG00000220161	35	52	1	0.402	0.972
ENSG00000275897	126	3	2	0.977	0.984
ENSG00000188612	80	64	0	0.556	1.0
ENSG00000121101	489	563	19	0.465	0.963
ENSG00000226543	138	1	0	0.993	1.0
ENSG00000238141	140	4	6	0.972	0.959
ENSG00000223694	1795	0	31	1.0	0.983
ENSG00000177233	1022	0	18	1.0	0.983
ENSG00000134686	1395	8329	41	0.143	0.971
ENSG00000248642	0	0	0	0	0
ENSG00000262106	0	5	0	0.0	0
ENSG00000207434	169	23	3	0.88	0.983
ENSG00000116962	0	183	0	0.0	0
ENSG00000277182	0	3	0	0.0	0
ENSG00000233020	0	0	0	0	0
ENSG00000173285	561	6	13	0.989	0.977
ENSG00000236065	0	470	0	0.0	0
ENSG00000252236	0	0	0	0	0
ENSG00000178082	0	0	0	0	0
ENSG00000159189	644	0	22	1.0	0.967
ENSG00000117298	14657	280	649	0.981	0.958
ENSG00000284705	0	7	0	0.0	0
ENSG00000227077	2	0	0	1.0	1.0
ENSG00000206981	9	0	1	1.0	0.9
ENSG00000267160	0	55	0	0.0	0
ENSG00000206637	207	0	5	1.0	0.976
ENSG00000117507	953	10	27	0.99	0.972
ENSG00000143476	107	161	5	0.399	0.955
ENSG00000187701	0	1	0	0.0	0
ENSG00000085998	343	171	15	0.667	0.958
ENSG00000250462	39	881	5	0.042	0.886
ENSG00000199334	0	617	0	0.0	0
ENSG00000287539	4	2	0	0.667	1.0
ENSG00000283356	6	0	0	1.0	1.0
ENSG00000197322	0	0	0	0	0
ENSG00000286149	0	364	0	0.0	0
ENSG00000175931	23441	100	675	0.996	0.972
ENSG00000274333	1884	3095	88	0.378	0.955
ENSG00000160190	1462	55	66	0.964	0.957
ENSG00000036549	4908	118	188	0.977	0.963
ENSG00000283364	0	12	0	0.0	0
ENSG00000286747	651	0	11	1.0	0.983
ENSG00000279069	0	504	0	0.0	0
ENSG00000224127	295	93	7	0.76	0.977
ENSG00000265800	22	5	0	0.815	1.0
ENSG00000273727	0	1	0	0.0	0
ENSG00000271558	0	0	0	0	0
ENSG00000260948	0	0	0	0	0
ENSG00000198601	0	2	0	0.0	0
ENSG00000260021	0	0	0	0	0
ENSG00000282852	154	0	4	1.0	0.975
ENSG00000280145	187	1694	9	0.099	0.954
ENSG00000243686	0	109	0	0.0	0
ENSG00000202027	0	0	0	0	0
ENSG00000266076	0	342	0	0.0	0
ENSG00000228686	30	0	0	1.0	1.0
ENSG00000204913	0	0	0	0	0
ENSG00000283773	21	33	1	0.389	0.955
ENSG00000207235	0	0	0	0	0
ENSG00000223901	26	1661	0	0.015	1.0
ENSG00000200624	0	617	0	0.0	0
ENSG00000232846	0	0	0	0	0
ENSG00000228463	384	503	8	0.433	0.98
ENSG00000207511	23	169	1	0.12	0.958
ENSG00000223563	6	16	0	0.273	1.0
ENSG00000127774	2	51	0	0.038	1.0
ENSG00000277147	1970	2840	86	0.41	0.958
ENSG00000073536	11458	22	438	0.998	0.963
ENSG00000143171	57	5	1	0.919	0.983
ENSG00000232134	242	0	4	1.0	0.984
ENSG00000143127	517	43	15	0.923	0.972
ENSG00000186207	859	3	21	0.997	0.976
ENSG00000233691	109	0	1	1.0	0.991
ENSG00000162909	3345	73	165	0.979	0.953
ENSG00000201925	0	578	0	0.0	0
ENSG00000272971	0	0	0	0	0
ENSG00000231181	0	0	0	0	0
ENSG00000240828	0	0	0	0	0
ENSG00000229636	0	0	0	0	0
ENSG00000267312	1	0	1	1.0	0.5
ENSG00000236973	0	0	0	0	0
ENSG00000182670	4576	233	274	0.952	0.944
ENSG00000287283	0	2	0	0.0	0
ENSG00000120063	0	65	0	0.0	0
ENSG00000203663	3	17	1	0.15	0.75
ENSG00000237781	9957	1861	563	0.843	0.946
ENSG00000125691	19897	318	529	0.984	0.974
ENSG00000201317	0	0	0	0	0
ENSG00000230628	42	1018	2	0.04	0.955
ENSG00000143845	2246	181	60	0.925	0.974
ENSG00000225011	10	4	0	0.714	1.0
ENSG00000204873	0	1	0	0.0	0
ENSG00000237480	2207	229	81	0.906	0.965
ENSG00000227181	0	3	0	0.0	0
ENSG00000227082	401	61	7	0.868	0.983
ENSG00000227775	139	610	5	0.186	0.965
ENSG00000275464	1437	2995	67	0.324	0.955
ENSG00000157873	1048	0	40	1.0	0.963
ENSG00000287205	282	0	8	1.0	0.972
ENSG00000286430	541	1172	23	0.316	0.959
ENSG00000213128	421	0	7	1.0	0.984
ENSG00000206105	81	0	1	1.0	0.988
ENSG00000185390	0	0	0	0	0
ENSG00000135829	588	36	24	0.942	0.961
ENSG00000202415	0	0	0	0	0
ENSG00000170836	54	161	2	0.251	0.964
ENSG00000263969	0	0	0	0	0
ENSG00000266340	0	1	0	0.0	0
ENSG00000224810	1783	0	41	1.0	0.978
ENSG00000266402	354	369	28	0.49	0.927
ENSG00000235069	0	72	0	0.0	0
ENSG00000142185	7698	202	292	0.974	0.963
ENSG00000232263	601	0	13	1.0	0.979
ENSG00000274481	16	0	0	1.0	1.0
ENSG00000267521	0	0	0	0	0
ENSG00000214941	3118	102	180	0.968	0.945
ENSG00000237484	3568	223	110	0.941	0.97
ENSG00000224980	100	0	4	1.0	0.962
ENSG00000252135	0	0	0	0	0
ENSG00000267561	0	1646	0	0.0	0
ENSG00000265422	0	0	0	0	0
ENSG00000264837	147	2	3	0.987	0.98
ENSG00000276612	200	4565	6	0.042	0.971
ENSG00000212659	832	5	22	0.994	0.974
ENSG00000264060	0	0	0	0	0
ENSG00000244456	3	5	1	0.375	0.75
ENSG00000170832	3741	1272	181	0.746	0.954
ENSG00000279806	0	0	0	0	0
ENSG00000237560	282	9	4	0.969	0.986
ENSG00000055732	1409	37	57	0.974	0.961
ENSG00000274790	0	0	0	0	0
ENSG00000285853	2	99	0	0.02	1.0
ENSG00000274258	12	11	0	0.522	1.0
ENSG00000175137	3369	7	51	0.998	0.985
ENSG00000108591	700	68	36	0.911	0.951
ENSG00000230260	0	395	0	0.0	0
ENSG00000066136	2248	192	114	0.921	0.952
ENSG00000162601	4260	63	154	0.985	0.965
ENSG00000120370	392	2	14	0.995	0.966
ENSG00000231563	0	0	0	0	0
ENSG00000158710	3206	0	106	1.0	0.968
ENSG00000203737	0	0	0	0	0
ENSG00000108375	1887	112	49	0.944	0.975
ENSG00000278287	0	0	0	0	0
ENSG00000142494	2579	527	135	0.83	0.95
ENSG00000263271	69	29	3	0.704	0.958
ENSG00000214973	212	0	6	1.0	0.972
ENSG00000263107	44	0	0	1.0	1.0
ENSG00000252826	0	0	0	0	0
ENSG00000235323	0	0	0	0	0
ENSG00000285808	0	21	0	0.0	0
ENSG00000157551	5735	1105	161	0.838	0.973
ENSG00000109103	569	0	13	1.0	0.978
ENSG00000231866	4	0	0	1.0	1.0
ENSG00000266970	78	25	4	0.757	0.951
ENSG00000224413	45	0	1	1.0	0.978
ENSG00000232557	0	1	0	0.0	0
ENSG00000265689	320	0	12	1.0	0.964
ENSG00000199953	0	0	0	0	0
ENSG00000184650	299	17	9	0.946	0.971
ENSG00000156261	579	31	65	0.949	0.899
ENSG00000263252	73	0	3	1.0	0.961
ENSG00000223662	6	335	0	0.018	1.0
ENSG00000282898	0	0	0	0	0
ENSG00000143258	1041	0	45	1.0	0.959
ENSG00000109118	3971	381	153	0.912	0.963
ENSG00000226292	96	0	4	1.0	0.96
ENSG00000072310	9366	334	386	0.966	0.96
ENSG00000250282	0	0	0	0	0
ENSG00000163348	169	1386	5	0.109	0.971
ENSG00000262481	63	4153	1	0.015	0.984
ENSG00000132704	4875	28	181	0.994	0.964
ENSG00000187554	57	14	1	0.803	0.983
ENSG00000287197	18	2	0	0.9	1.0
ENSG00000264399	24	0	6	1.0	0.8
ENSG00000116478	2227	156	97	0.935	0.958
ENSG00000132680	518	137	54	0.791	0.906
ENSG00000236401	0	0	0	0	0
ENSG00000283045	31	0	1	1.0	0.969
ENSG00000160226	49	294	1	0.143	0.98
ENSG00000186566	2400	314	64	0.884	0.974
ENSG00000284565	0	12	0	0.0	0
ENSG00000223768	2105	0	33	1.0	0.985
ENSG00000249383	1112	36	42	0.969	0.964
ENSG00000234052	8	6	0	0.571	1.0
ENSG00000235756	197	0	5	1.0	0.975
ENSG00000160691	3350	6	170	0.998	0.952
ENSG00000132510	178	0	6	1.0	0.967
ENSG00000196369	494	4643	12	0.096	0.976
ENSG00000277462	6	347	0	0.017	1.0
ENSG00000142634	20	50	0	0.286	1.0
ENSG00000274767	2	23	0	0.08	1.0
ENSG00000262006	0	3	0	0.0	0
ENSG00000242565	0	0	0	0	0
ENSG00000196482	15673	274	345	0.983	0.978
ENSG00000202254	0	0	0	0	0
ENSG00000173110	0	0	0	0	0
ENSG00000223344	2239	122	43	0.948	0.981
ENSG00000117016	8	41	0	0.163	1.0
ENSG00000229357	48	0	0	1.0	1.0
ENSG00000263613	0	4	0	0.0	0
ENSG00000273637	4	1263	0	0.003	1.0
ENSG00000261040	117	6	3	0.951	0.975
ENSG00000274226	0	1823	0	0.0	0
ENSG00000238934	0	0	0	0	0
ENSG00000237365	61	0	3	1.0	0.953
ENSG00000225359	51	0	1	1.0	0.981
ENSG00000261831	3115	35	207	0.989	0.938
ENSG00000265163	0	0	0	0	0
ENSG00000162456	363	1	13	0.997	0.965
ENSG00000202329	0	0	0	0	0
ENSG00000276520	146	0	2	1.0	0.986
ENSG00000229294	0	116	0	0.0	0
ENSG00000067606	1940	4709	112	0.292	0.945
ENSG00000271895	542	82	10	0.869	0.982
ENSG00000154642	1631	52	37	0.969	0.978
ENSG00000224174	0	19	0	0.0	0
ENSG00000272715	0	0	0	0	0
ENSG00000240755	2	2	0	0.5	1.0
ENSG00000264772	185	3384	1	0.052	0.995
ENSG00000257551	0	41	0	0.0	0
ENSG00000233455	0	0	0	0	0
ENSG00000234226	693	0	23	1.0	0.968
ENSG00000215833	0	0	0	0	0
ENSG00000236911	560	350	20	0.615	0.966
ENSG00000232542	119	8	1	0.937	0.992
ENSG00000152092	767	92	23	0.893	0.971
ENSG00000267288	4	255	0	0.015	1.0
ENSG00000283317	6	0	0	1.0	1.0
ENSG00000284842	0	5	0	0.0	0
ENSG00000267461	46	34	0	0.575	1.0
ENSG00000273736	2	20	0	0.091	1.0
ENSG00000133216	3133	325	97	0.906	0.97
ENSG00000264172	42	61	0	0.408	1.0
ENSG00000178922	1309	43	55	0.968	0.96
ENSG00000239704	4	181	0	0.022	1.0
ENSG00000183310	378	0	8	1.0	0.979
ENSG00000266853	0	0	0	0	0
ENSG00000225272	0	0	0	0	0
ENSG00000141738	7793	13	345	0.998	0.958
ENSG00000226012	6	0	2	1.0	0.75
ENSG00000143748	6154	1014	394	0.859	0.94
ENSG00000213218	147	247	7	0.373	0.955
ENSG00000176390	6	281	0	0.021	1.0
ENSG00000228433	4	0	0	1.0	1.0
ENSG00000264050	0	0	0	0	0
ENSG00000207321	0	0	0	0	0
ENSG00000196171	78	0	2	1.0	0.975
ENSG00000248954	0	14	0	0.0	0
ENSG00000267168	119	3442	11	0.033	0.915
ENSG00000225325	20	38	0	0.345	1.0
ENSG00000267203	0	0	0	0	0
ENSG00000227935	69	3	1	0.958	0.986
ENSG00000228979	63	5	1	0.926	0.984
ENSG00000196182	949	71	33	0.93	0.966
ENSG00000215784	187	693	1	0.212	0.995
ENSG00000167880	171	1015	3	0.144	0.983
ENSG00000261872	4	39	0	0.093	1.0
ENSG00000277681	3	0	3	1.0	0.5
ENSG00000180875	0	244	0	0.0	0
ENSG00000227999	0	0	0	0	0
ENSG00000265400	0	27	0	0.0	0
ENSG00000142632	72	966	2	0.069	0.973
ENSG00000228137	0	219	0	0.0	0
ENSG00000232560	0	102	0	0.0	0
ENSG00000236775	0	3	0	0.0	0
ENSG00000231986	2	3	0	0.4	1.0
ENSG00000287445	567	0	7	1.0	0.988
ENSG00000238199	4	0	0	1.0	1.0
ENSG00000200575	0	0	0	0	0
ENSG00000266189	14	0	0	1.0	1.0
ENSG00000226126	0	0	0	0	0
ENSG00000171953	8565	3155	343	0.731	0.961
ENSG00000136504	3838	141	168	0.965	0.958
ENSG00000267772	0	138	0	0.0	0
ENSG00000023572	439	29	13	0.938	0.971
ENSG00000284299	0	5568	0	0.0	0
ENSG00000162511	9	8	1	0.529	0.9
ENSG00000284830	0	991	0	0.0	0
ENSG00000258465	2964	2537	142	0.539	0.954
ENSG00000226433	12	7	0	0.632	1.0
ENSG00000116580	2831	1693	109	0.626	0.963
ENSG00000158769	1584	1716	76	0.48	0.954
ENSG00000183145	135	29	3	0.823	0.978
ENSG00000236473	88	7	16	0.926	0.846
ENSG00000270149	1904	1545	100	0.552	0.95
ENSG00000233653	18	2246	0	0.008	1.0
ENSG00000214978	194	20	6	0.907	0.97
ENSG00000264468	60	0	0	1.0	1.0
ENSG00000117425	0	35	0	0.0	0
ENSG00000187730	2757	5	97	0.998	0.966
ENSG00000264245	6	8	0	0.429	1.0
ENSG00000267376	0	0	0	0	0
ENSG00000253039	29	0	3	1.0	0.906
ENSG00000244025	0	0	0	0	0
ENSG00000227883	0	0	0	0	0
ENSG00000143322	1000	260	28	0.794	0.973
ENSG00000283381	0	0	0	0	0
ENSG00000143314	11	7	1	0.611	0.917
ENSG00000196893	0	99	0	0.0	0
ENSG00000227722	372	55	18	0.871	0.954
ENSG00000262609	0	0	0	0	0
ENSG00000065243	155	439	5	0.261	0.969
ENSG00000189089	1542	0	38	1.0	0.976
ENSG00000265753	18	0	0	1.0	1.0
ENSG00000237317	831	3	17	0.996	0.98
ENSG00000141485	1033	32	37	0.97	0.965
ENSG00000248278	0	829	0	0.0	0
ENSG00000234211	4	30	0	0.118	1.0
ENSG00000243659	0	6	0	0.0	0
ENSG00000265141	0	0	0	0	0
ENSG00000116670	901	37	53	0.961	0.944
ENSG00000263439	28	1	4	0.966	0.875
ENSG00000221038	0	0	0	0	0
ENSG00000227517	243	391	19	0.383	0.927
ENSG00000182327	0	87	0	0.0	0
ENSG00000264429	4	0	0	1.0	1.0
ENSG00000236846	0	0	0	0	0
ENSG00000143374	5179	119	223	0.978	0.959
ENSG00000116560	15542	17	442	0.999	0.972
ENSG00000117528	375	55	19	0.872	0.952
ENSG00000206791	0	0	0	0	0
ENSG00000283566	205	17	19	0.923	0.915
ENSG00000272078	55	311	1	0.15	0.982
ENSG00000172146	50	7	2	0.877	0.962
ENSG00000108684	275	6257	7	0.042	0.975
ENSG00000262304	75	13378	1	0.006	0.987
ENSG00000214976	0	0	0	0	0
ENSG00000233557	0	0	0	0	0
ENSG00000054523	7792	521	330	0.937	0.959
ENSG00000108262	2501	73	195	0.972	0.928
ENSG00000162733	2562	113	92	0.958	0.965
ENSG00000286597	0	4	0	0.0	0
ENSG00000069248	95	128	1	0.426	0.99
ENSG00000264813	0	1293	0	0.0	0
ENSG00000242391	50	205	0	0.196	1.0
ENSG00000273844	0	0	0	0	0
ENSG00000055070	236	362	12	0.395	0.952
ENSG00000281859	6	44	2	0.12	0.75
ENSG00000163565	2001	19	61	0.991	0.97
ENSG00000239595	2	2	0	0.5	1.0
ENSG00000108352	60	79	2	0.432	0.968
ENSG00000283819	56	37	4	0.602	0.933
ENSG00000252073	0	0	0	0	0
ENSG00000287336	5464	0	88	1.0	0.984
ENSG00000283853	0	0	0	0	0
ENSG00000236838	0	4	0	0.0	0
ENSG00000272030	930	164	14	0.85	0.985
ENSG00000234619	0	0	0	0	0
ENSG00000171960	873	974	103	0.473	0.894
ENSG00000116285	117	7	7	0.944	0.944
ENSG00000117010	981	50	27	0.952	0.973
ENSG00000284574	27	288	7	0.086	0.794
ENSG00000234099	129	1	3	0.992	0.977
ENSG00000264613	20	2	0	0.909	1.0
ENSG00000232223	86	0	4	1.0	0.956
ENSG00000274559	134	0	4	1.0	0.971
ENSG00000228184	0	0	0	0	0
ENSG00000287721	17	41	1	0.293	0.944
ENSG00000109083	3233	20	105	0.994	0.969
ENSG00000267207	0	196	0	0.0	0
ENSG00000197568	402	30	14	0.931	0.966
ENSG00000160051	0	5	0	0.0	0
ENSG00000277029	38	148	0	0.204	1.0
ENSG00000159228	367	0	13	1.0	0.966
ENSG00000283879	0	3	0	0.0	0
ENSG00000158109	1830	0	34	1.0	0.982
ENSG00000127780	0	0	0	0	0
ENSG00000230523	2	36	0	0.053	1.0
ENSG00000265453	143	0	1	1.0	0.993
ENSG00000284686	1156	12779	36	0.083	0.97
ENSG00000255095	454	61	10	0.882	0.978
ENSG00000131238	4242	984	142	0.812	0.968
ENSG00000228175	0	0	0	0	0
ENSG00000196266	374	0	12	1.0	0.969
ENSG00000125445	339	356	11	0.488	0.969
ENSG00000241654	0	0	0	0	0
ENSG00000253064	0	0	0	0	0
ENSG00000238365	0	0	0	0	0
ENSG00000212624	0	0	0	0	0
ENSG00000279886	0	0	0	0	0
ENSG00000234332	49	23	3	0.681	0.942
ENSG00000182586	948	1308	16	0.42	0.983
ENSG00000209582	0	147	0	0.0	0
ENSG00000229086	97	5	1	0.951	0.99
ENSG00000223375	0	0	0	0	0
ENSG00000271399	8	0	0	1.0	1.0
ENSG00000066294	7373	11	159	0.999	0.979
ENSG00000271387	0	1	0	0.0	0
ENSG00000261065	0	836	0	0.0	0
ENSG00000154645	375	249	5	0.601	0.987
ENSG00000182816	0	6	0	0.0	0
ENSG00000180758	0	61	0	0.0	0
ENSG00000234899	4063	531	161	0.884	0.962
ENSG00000271187	14	0	0	1.0	1.0
ENSG00000222784	0	0	0	0	0
ENSG00000158864	1796	30	58	0.984	0.969
ENSG00000264765	0	136	0	0.0	0
ENSG00000232124	1450	11	32	0.992	0.978
ENSG00000177954	59	0	31	1.0	0.656
ENSG00000137965	1137	1	47	0.999	0.96
ENSG00000252956	0	0	0	0	0
ENSG00000162885	2286	3629	58	0.386	0.975
ENSG00000262855	74	0	2	1.0	0.974
ENSG00000202259	2	0	0	1.0	1.0
ENSG00000237094	967	15951	47	0.057	0.954
ENSG00000168710	1765	28	59	0.984	0.968
ENSG00000275801	88	0	0	1.0	1.0
ENSG00000228530	0	0	0	0	0
ENSG00000224466	0	0	0	0	0
ENSG00000174842	1254	53	126	0.959	0.909
ENSG00000227002	152	0	2	1.0	0.987
ENSG00000228879	42	0	0	1.0	1.0
ENSG00000065183	326	144	18	0.694	0.948
ENSG00000171396	276	1	4	0.996	0.986
ENSG00000143333	0	0	0	0	0
ENSG00000277488	0	0	0	0	0
ENSG00000200254	0	0	0	0	0
ENSG00000271092	96	1506	2	0.06	0.98
ENSG00000273136	465	10271	31	0.043	0.938
ENSG00000197291	931	33	23	0.966	0.976
ENSG00000167107	3005	269	177	0.918	0.944
ENSG00000227169	0	0	0	0	0
ENSG00000204160	115	67	7	0.632	0.943
ENSG00000275469	0	0	0	0	0
ENSG00000196544	61194	34	1042	0.999	0.983
ENSG00000266527	0	205	0	0.0	0
ENSG00000237379	0	11	0	0.0	0
ENSG00000171517	431	55	15	0.887	0.966
ENSG00000211581	120	2	4	0.984	0.968
ENSG00000108602	5897	4	227	0.999	0.963
ENSG00000276399	0	19	0	0.0	0
ENSG00000135862	518	158	20	0.766	0.963
ENSG00000255835	0	2284	0	0.0	0
ENSG00000198857	0	10	0	0.0	0
ENSG00000264113	12	7	0	0.632	1.0
ENSG00000260464	2	0	0	1.0	1.0
ENSG00000242529	2	278	0	0.007	1.0
ENSG00000158793	6914	7411	204	0.483	0.971
ENSG00000239690	54	0	2	1.0	0.964
ENSG00000108848	3792	71	94	0.982	0.976
ENSG00000225333	511	0	13	1.0	0.975
ENSG00000108878	0	6	0	0.0	0
ENSG00000197312	633	109	27	0.853	0.959
ENSG00000171385	478	382	12	0.556	0.976
ENSG00000280082	0	0	0	0	0
ENSG00000217644	6	2	0	0.75	1.0
ENSG00000270575	0	0	0	0	0
ENSG00000233084	0	145	0	0.0	0
ENSG00000228971	3233	297	89	0.916	0.973
ENSG00000281181	312	484	6	0.392	0.981
ENSG00000264970	10	57	0	0.149	1.0
ENSG00000134215	4439	547	347	0.89	0.927
ENSG00000282843	10	0	2	1.0	0.833
ENSG00000266580	35	0	7	1.0	0.833
ENSG00000161395	3958	523	110	0.883	0.973
ENSG00000252619	0	0	0	0	0
ENSG00000285945	0	9	0	0.0	0
ENSG00000267211	38	59	0	0.392	1.0
ENSG00000233012	1045	1	15	0.999	0.986
ENSG00000108312	3503	86	135	0.976	0.963
ENSG00000179094	6267	24	261	0.996	0.96
ENSG00000271398	0	3	0	0.0	0
ENSG00000146872	476	409	102	0.538	0.824
ENSG00000284895	2	15	0	0.118	1.0
ENSG00000228076	0	0	0	0	0
ENSG00000182853	827	0	21	1.0	0.975
ENSG00000116691	25	82	1	0.234	0.962
ENSG00000229046	39	0	1	1.0	0.975
ENSG00000277058	0	110	0	0.0	0
ENSG00000182866	2943	86	123	0.972	0.96
ENSG00000087157	2188	657	80	0.769	0.965
ENSG00000108244	2129	35	79	0.984	0.964
ENSG00000205439	0	0	0	0	0
ENSG00000237101	721	558	9	0.564	0.988
ENSG00000223490	2	0	0	1.0	1.0
ENSG00000143578	1107	107	35	0.912	0.969
ENSG00000215866	696	214	32	0.765	0.956
ENSG00000161714	38	186	0	0.17	1.0
ENSG00000224566	0	0	0	0	0
ENSG00000234070	475	41	29	0.921	0.942
ENSG00000212609	69	0	1	1.0	0.986
ENSG00000240409	0	2	0	0.0	0
ENSG00000053372	0	0	0	0	0
ENSG00000276863	79	92	1	0.462	0.988
ENSG00000009790	621	7	27	0.989	0.958
ENSG00000238142	39	499	1	0.072	0.975
ENSG00000134259	0	18	0	0.0	0
ENSG00000200888	0	0	0	0	0
ENSG00000234142	894	22	16	0.976	0.982
ENSG00000234464	31	255	1	0.108	0.969
ENSG00000073861	0	27	0	0.0	0
ENSG00000007312	151	0	7	1.0	0.956
ENSG00000226498	82	0	0	1.0	1.0
ENSG00000264582	98	0	4	1.0	0.961
ENSG00000119283	14	190	0	0.069	1.0
ENSG00000184022	1150	10	20	0.991	0.983
ENSG00000162413	1361	134	21	0.91	0.985
ENSG00000233432	0	0	0	0	0
ENSG00000266665	505	0	41	1.0	0.925
ENSG00000267009	201	3268	5	0.058	0.976
ENSG00000242943	0	0	0	0	0
